"","DateTime","h","q_cfs"
"1",2017-06-28 00:07:00,903.742,48.3
"2",2017-06-28 00:22:00,903.741,48.3
"3",2017-06-28 00:37:00,903.74,48.3
"4",2017-06-28 00:52:00,903.741,48.3
"5",2017-06-28 01:07:00,903.741,48.3
"6",2017-06-28 01:22:00,903.741,48.3
"7",2017-06-28 01:37:00,903.741,48.3
"8",2017-06-28 01:52:00,903.743,48.3
"9",2017-06-28 02:07:00,903.742,48.3
"10",2017-06-28 02:22:00,903.742,48.3
"11",2017-06-28 02:37:00,903.742,48.3
"12",2017-06-28 02:52:00,903.741,48.3
"13",2017-06-28 03:07:00,903.741,48.3
"14",2017-06-28 03:22:00,903.743,48.3
"15",2017-06-28 03:37:00,903.74,48.3
"16",2017-06-28 03:52:00,903.74,48.3
"17",2017-06-28 04:07:00,903.741,48.3
"18",2017-06-28 04:22:00,903.739,48.3
"19",2017-06-28 04:37:00,903.743,48.3
"20",2017-06-28 04:52:00,903.739,48.3
"21",2017-06-28 05:07:00,903.741,48.3
"22",2017-06-28 05:22:00,903.743,48.3
"23",2017-06-28 05:37:00,903.741,48.3
"24",2017-06-28 05:52:00,903.739,48.3
"25",2017-06-28 06:07:00,903.738,48.3
"26",2017-06-28 06:22:00,903.739,48.3
"27",2017-06-28 06:37:00,903.739,48.3
"28",2017-06-28 06:52:00,903.738,48.3
"29",2017-06-28 07:07:00,903.739,48.3
"30",2017-06-28 07:22:00,903.739,48.3
"31",2017-06-28 07:37:00,903.737,48.3
"32",2017-06-28 07:52:00,903.736,48.3
"33",2017-06-28 08:07:00,903.734,48.6733333333333
"34",2017-06-28 08:22:00,903.737,49.1
"35",2017-06-28 08:37:00,903.734,49.1
"36",2017-06-28 08:52:00,903.736,49.1
"37",2017-06-28 09:07:00,903.734,49.1
"38",2017-06-28 09:22:00,903.733,49.1
"39",2017-06-28 09:37:00,903.733,49.1
"40",2017-06-28 09:52:00,903.735,49.1
"41",2017-06-28 10:07:00,903.733,49.1
"42",2017-06-28 10:22:00,903.733,49.4266666666667
"43",2017-06-28 10:37:00,903.732,49.8
"44",2017-06-28 10:52:00,903.734,49.8
"45",2017-06-28 11:07:00,903.734,49.8
"46",2017-06-28 11:22:00,903.736,49.8
"47",2017-06-28 11:37:00,903.732,49.8
"48",2017-06-28 11:52:00,903.736,49.8
"49",2017-06-28 12:07:00,903.736,49.8
"50",2017-06-28 12:22:00,903.736,49.8
"51",2017-06-28 12:37:00,903.738,49.8
"52",2017-06-28 12:52:00,903.734,49.8
"53",2017-06-28 13:07:00,903.736,49.8
"54",2017-06-28 13:22:00,903.732,49.8
"55",2017-06-28 13:37:00,903.73,49.8
"56",2017-06-28 13:52:00,903.732,49.8
"57",2017-06-28 14:07:00,903.73,49.8
"58",2017-06-28 14:22:00,903.727,49.8
"59",2017-06-28 14:37:00,903.729,49.8
"60",2017-06-28 14:52:00,903.727,49.8
"61",2017-06-28 15:07:00,903.728,49.8
"62",2017-06-28 15:22:00,903.729,49.8
"63",2017-06-28 15:37:00,903.727,49.8
"64",2017-06-28 15:52:00,903.726,49.8
"65",2017-06-28 16:07:00,903.725,49.8
"66",2017-06-28 16:22:00,903.725,49.8
"67",2017-06-28 16:37:00,903.725,49.4733333333333
"68",2017-06-28 16:52:00,903.726,49.1
"69",2017-06-28 17:07:00,903.724,49.1
"70",2017-06-28 17:22:00,903.723,49.1
"71",2017-06-28 17:37:00,903.725,49.1
"72",2017-06-28 17:52:00,903.725,49.1
"73",2017-06-28 18:07:00,903.724,49.1
"74",2017-06-28 18:22:00,903.726,49.1
"75",2017-06-28 18:37:00,903.727,48.7266666666667
"76",2017-06-28 18:52:00,903.73,48.3
"77",2017-06-28 19:07:00,903.729,48.3
"78",2017-06-28 19:22:00,903.728,48.3
"79",2017-06-28 19:37:00,903.727,48.3
"80",2017-06-28 19:52:00,903.73,48.3
"81",2017-06-28 20:07:00,903.73,47.9733333333333
"82",2017-06-28 20:22:00,903.732,47.6
"83",2017-06-28 20:37:00,903.732,47.6
"84",2017-06-28 20:52:00,903.73,47.6
"85",2017-06-28 21:07:00,903.732,47.6
"86",2017-06-28 21:22:00,903.731,47.6
"87",2017-06-28 21:37:00,903.731,47.6
"88",2017-06-28 21:52:00,903.731,47.6
"89",2017-06-28 22:07:00,903.732,47.6
"90",2017-06-28 22:22:00,903.731,47.2733333333333
"91",2017-06-28 22:37:00,903.729,46.9
"92",2017-06-28 22:52:00,903.731,46.9
"93",2017-06-28 23:07:00,903.73,46.9
"94",2017-06-28 23:22:00,903.729,46.9
"95",2017-06-28 23:37:00,903.728,46.9
"96",2017-06-28 23:52:00,903.73,46.9
"97",2017-06-29 00:07:00,903.728,46.9
"98",2017-06-29 00:22:00,903.729,46.9
"99",2017-06-29 00:37:00,903.729,46.9
"100",2017-06-29 00:52:00,903.726,46.9
"101",2017-06-29 01:07:00,903.726,46.5733333333333
"102",2017-06-29 01:22:00,903.727,46.2
"103",2017-06-29 01:37:00,903.727,46.2
"104",2017-06-29 01:52:00,903.726,46.2
"105",2017-06-29 02:07:00,903.727,46.2
"106",2017-06-29 02:22:00,903.726,46.2
"107",2017-06-29 02:37:00,903.726,46.2
"108",2017-06-29 02:52:00,903.724,46.2
"109",2017-06-29 03:07:00,903.725,46.2
"110",2017-06-29 03:22:00,903.725,46.2
"111",2017-06-29 03:37:00,903.725,46.2
"112",2017-06-29 03:52:00,903.725,46.2
"113",2017-06-29 04:07:00,903.724,46.2
"114",2017-06-29 04:22:00,903.724,46.2
"115",2017-06-29 04:37:00,903.725,46.2
"116",2017-06-29 04:52:00,903.724,46.2
"117",2017-06-29 05:07:00,903.724,46.2
"118",2017-06-29 05:22:00,903.723,46.2
"119",2017-06-29 05:37:00,903.726,46.2
"120",2017-06-29 05:52:00,903.723,46.2
"121",2017-06-29 06:07:00,903.723,45.8733333333333
"122",2017-06-29 06:22:00,903.724,45.5
"123",2017-06-29 06:37:00,903.723,45.5
"124",2017-06-29 06:52:00,903.72,45.5
"125",2017-06-29 07:07:00,903.722,45.5
"126",2017-06-29 07:22:00,903.721,45.5
"127",2017-06-29 07:37:00,903.722,45.5
"128",2017-06-29 07:52:00,903.723,45.5
"129",2017-06-29 08:07:00,903.724,45.5
"130",2017-06-29 08:22:00,903.724,45.5
"131",2017-06-29 08:37:00,903.722,45.5
"132",2017-06-29 08:52:00,903.719,45.5
"133",2017-06-29 09:07:00,903.719,45.5
"134",2017-06-29 09:22:00,903.717,45.5
"135",2017-06-29 09:37:00,903.718,45.5
"136",2017-06-29 09:52:00,903.718,45.5
"137",2017-06-29 10:07:00,903.72,45.5
"138",2017-06-29 10:22:00,903.721,45.5
"139",2017-06-29 10:37:00,903.721,45.5
"140",2017-06-29 10:52:00,903.721,45.5
"141",2017-06-29 11:07:00,903.72,45.5
"142",2017-06-29 11:22:00,903.722,45.5
"143",2017-06-29 11:37:00,903.722,45.5
"144",2017-06-29 11:52:00,903.722,45.5
"145",2017-06-29 12:07:00,903.722,45.5
"146",2017-06-29 12:22:00,903.718,45.5
"147",2017-06-29 12:37:00,903.72,45.5
"148",2017-06-29 12:52:00,903.723,45.5
"149",2017-06-29 13:07:00,903.723,45.5
"150",2017-06-29 13:22:00,903.723,45.5
"151",2017-06-29 13:37:00,903.721,45.5
"152",2017-06-29 13:52:00,903.718,45.5
"153",2017-06-29 14:07:00,903.719,45.5
"154",2017-06-29 14:22:00,903.719,45.5
"155",2017-06-29 14:37:00,903.718,45.5
"156",2017-06-29 14:52:00,903.717,45.5
"157",2017-06-29 15:07:00,903.717,45.5
"158",2017-06-29 15:22:00,903.716,45.5
"159",2017-06-29 15:37:00,903.715,45.5
"160",2017-06-29 15:52:00,903.711,45.5
"161",2017-06-29 16:07:00,903.709,45.5
"162",2017-06-29 16:22:00,903.713,45.1733333333333
"163",2017-06-29 16:37:00,903.711,44.8
"164",2017-06-29 16:52:00,903.713,44.8
"165",2017-06-29 17:07:00,903.712,44.8
"166",2017-06-29 17:22:00,903.712,44.8
"167",2017-06-29 17:37:00,903.714,44.8
"168",2017-06-29 17:52:00,903.714,44.8
"169",2017-06-29 18:07:00,903.713,44.8
"170",2017-06-29 18:22:00,903.713,44.8
"171",2017-06-29 18:37:00,903.715,44.8
"172",2017-06-29 18:52:00,903.714,44.8
"173",2017-06-29 19:07:00,903.715,44.8
"174",2017-06-29 19:22:00,903.715,44.8
"175",2017-06-29 19:37:00,903.716,44.8
"176",2017-06-29 19:52:00,903.718,44.8
"177",2017-06-29 20:07:00,903.717,44.8
"178",2017-06-29 20:22:00,903.719,44.8
"179",2017-06-29 20:37:00,903.72,44.4733333333333
"180",2017-06-29 20:52:00,903.72,44.1
"181",2017-06-29 21:07:00,903.72,44.1
"182",2017-06-29 21:22:00,903.72,44.1
"183",2017-06-29 21:37:00,903.722,44.1
"184",2017-06-29 21:52:00,903.723,44.1
"185",2017-06-29 22:07:00,903.723,44.1
"186",2017-06-29 22:22:00,903.722,44.1
"187",2017-06-29 22:37:00,903.723,44.1
"188",2017-06-29 22:52:00,903.724,43.82
"189",2017-06-29 23:07:00,903.724,43.5
"190",2017-06-29 23:22:00,903.723,43.5
"191",2017-06-29 23:37:00,903.724,43.5
"192",2017-06-29 23:52:00,903.724,43.5
"193",2017-06-30 00:07:00,903.724,43.5
"194",2017-06-30 00:22:00,903.725,43.5
"195",2017-06-30 00:37:00,903.725,43.1733333333333
"196",2017-06-30 00:52:00,903.726,42.8
"197",2017-06-30 01:07:00,903.725,42.8
"198",2017-06-30 01:22:00,903.726,42.8
"199",2017-06-30 01:37:00,903.727,42.8
"200",2017-06-30 01:52:00,903.726,42.8
"201",2017-06-30 02:07:00,903.726,42.8
"202",2017-06-30 02:22:00,903.725,42.8
"203",2017-06-30 02:37:00,903.724,42.8
"204",2017-06-30 02:52:00,903.727,42.8
"205",2017-06-30 03:07:00,903.727,42.8
"206",2017-06-30 03:22:00,903.727,42.8
"207",2017-06-30 03:37:00,903.725,42.8
"208",2017-06-30 03:52:00,903.726,43.1266666666667
"209",2017-06-30 04:07:00,903.726,43.5215384615385
"210",2017-06-30 04:22:00,903.728,43.5676923076923
"211",2017-06-30 04:37:00,903.726,43.6138461538462
"212",2017-06-30 04:52:00,903.727,43.66
"213",2017-06-30 05:07:00,903.728,43.7061538461538
"214",2017-06-30 05:22:00,903.727,43.7523076923077
"215",2017-06-30 05:37:00,903.728,43.7984615384615
"216",2017-06-30 05:52:00,903.729,43.8446153846154
"217",2017-06-30 06:07:00,903.729,43.8907692307692
"218",2017-06-30 06:22:00,903.727,43.9369230769231
"219",2017-06-30 06:37:00,903.73,43.9830769230769
"220",2017-06-30 06:52:00,903.729,44.0292307692308
"221",2017-06-30 07:07:00,903.728,44.0753846153846
"222",2017-06-30 07:22:00,903.727,44.1
"223",2017-06-30 07:37:00,903.727,44.4266666666667
"224",2017-06-30 07:52:00,903.729,44.8
"225",2017-06-30 08:07:00,903.73,44.8
"226",2017-06-30 08:22:00,903.726,44.8
"227",2017-06-30 08:37:00,903.727,44.8
"228",2017-06-30 08:52:00,903.728,44.8
"229",2017-06-30 09:07:00,903.728,44.8
"230",2017-06-30 09:22:00,903.726,44.8
"231",2017-06-30 09:37:00,903.727,44.8
"232",2017-06-30 09:52:00,903.726,44.8
"233",2017-06-30 10:07:00,903.727,45.1266666666667
"234",2017-06-30 10:22:00,903.728,45.5
"235",2017-06-30 10:37:00,903.728,45.5
"236",2017-06-30 10:52:00,903.73,45.5
"237",2017-06-30 11:07:00,903.728,45.5
"238",2017-06-30 11:22:00,903.729,45.8266666666667
"239",2017-06-30 11:37:00,903.726,46.2
"240",2017-06-30 11:52:00,903.728,46.2
"241",2017-06-30 12:07:00,903.726,46.2
"242",2017-06-30 12:22:00,903.726,46.2
"243",2017-06-30 12:37:00,903.724,46.5266666666667
"244",2017-06-30 12:52:00,903.726,46.9
"245",2017-06-30 13:07:00,903.725,46.9
"246",2017-06-30 13:22:00,903.723,46.9
"247",2017-06-30 13:37:00,903.723,46.9
"248",2017-06-30 13:52:00,903.724,46.9
"249",2017-06-30 14:07:00,903.723,47.2266666666667
"250",2017-06-30 14:22:00,903.721,47.6
"251",2017-06-30 14:37:00,903.72,47.6
"252",2017-06-30 14:52:00,903.717,47.6
"253",2017-06-30 15:07:00,903.716,47.6
"254",2017-06-30 15:22:00,903.714,47.6
"255",2017-06-30 15:37:00,903.715,47.6
"256",2017-06-30 15:52:00,903.712,47.6
"257",2017-06-30 16:07:00,903.711,47.6
"258",2017-06-30 16:22:00,903.713,47.6
"259",2017-06-30 16:37:00,903.71,47.6
"260",2017-06-30 16:52:00,903.709,47.6
"261",2017-06-30 17:07:00,903.708,47.6
"262",2017-06-30 17:22:00,903.708,47.6
"263",2017-06-30 17:37:00,903.708,47.6
"264",2017-06-30 17:52:00,903.707,47.6
"265",2017-06-30 18:07:00,903.708,47.6
"266",2017-06-30 18:22:00,903.708,47.6
"267",2017-06-30 18:37:00,903.708,47.6
"268",2017-06-30 18:52:00,903.71,47.6
"269",2017-06-30 19:07:00,903.711,47.6
"270",2017-06-30 19:22:00,903.712,47.6
"271",2017-06-30 19:37:00,903.71,47.6
"272",2017-06-30 19:52:00,903.712,47.2733333333333
"273",2017-06-30 20:07:00,903.711,46.9
"274",2017-06-30 20:22:00,903.712,46.9
"275",2017-06-30 20:37:00,903.713,46.9
"276",2017-06-30 20:52:00,903.715,46.9
"277",2017-06-30 21:07:00,903.712,46.5733333333333
"278",2017-06-30 21:22:00,903.713,46.2
"279",2017-06-30 21:37:00,903.712,46.2
"280",2017-06-30 21:52:00,903.71,45.8733333333333
"281",2017-06-30 22:07:00,903.71,45.5
"282",2017-06-30 22:22:00,903.709,45.5
"283",2017-06-30 22:37:00,903.711,45.1733333333333
"284",2017-06-30 22:52:00,903.711,44.8
"285",2017-06-30 23:07:00,903.712,44.8
"286",2017-06-30 23:22:00,903.711,44.8
"287",2017-06-30 23:37:00,903.711,44.8
"288",2017-06-30 23:52:00,903.711,44.4733333333333
"289",2017-07-01 00:07:00,903.711,44.1
"290",2017-07-01 00:22:00,903.71,44.1
"291",2017-07-01 00:37:00,903.712,44.1
"292",2017-07-01 00:52:00,903.71,44.1
"293",2017-07-01 01:07:00,903.711,43.82
"294",2017-07-01 01:22:00,903.711,43.5
"295",2017-07-01 01:37:00,903.711,43.5
"296",2017-07-01 01:52:00,903.713,43.5
"297",2017-07-01 02:07:00,903.712,43.1733333333333
"298",2017-07-01 02:22:00,903.711,42.8
"299",2017-07-01 02:37:00,903.712,42.8
"300",2017-07-01 02:52:00,903.713,42.8
"301",2017-07-01 03:07:00,903.713,42.7533333333333
"302",2017-07-01 03:22:00,903.711,42.6533333333333
"303",2017-07-01 03:37:00,903.712,42.6
"304",2017-07-01 03:52:00,903.712,42.5533333333333
"305",2017-07-01 04:07:00,903.712,42.4533333333333
"306",2017-07-01 04:22:00,903.714,42.3533333333333
"307",2017-07-01 04:37:00,903.713,42.2533333333333
"308",2017-07-01 04:52:00,903.712,42.2
"309",2017-07-01 05:07:00,903.712,42.1533333333333
"310",2017-07-01 05:22:00,903.713,42.0533333333333
"311",2017-07-01 05:37:00,903.715,41.9533333333333
"312",2017-07-01 05:52:00,903.714,41.9
"313",2017-07-01 06:07:00,903.711,41.8533333333333
"314",2017-07-01 06:22:00,903.713,41.7533333333333
"315",2017-07-01 06:37:00,903.713,41.6533333333333
"316",2017-07-01 06:52:00,903.712,41.5533333333333
"317",2017-07-01 07:07:00,903.71,41.5
"318",2017-07-01 07:22:00,903.711,41.5
"319",2017-07-01 07:37:00,903.711,41.5
"320",2017-07-01 07:52:00,903.711,41.5
"321",2017-07-01 08:07:00,903.711,41.5
"322",2017-07-01 08:22:00,903.71,41.5
"323",2017-07-01 08:37:00,903.71,41.5
"324",2017-07-01 08:52:00,903.713,41.5
"325",2017-07-01 09:07:00,903.711,41.5
"326",2017-07-01 09:22:00,903.71,41.5
"327",2017-07-01 09:37:00,903.711,41.5
"328",2017-07-01 09:52:00,903.714,41.5
"329",2017-07-01 10:07:00,903.714,41.78
"330",2017-07-01 10:22:00,903.713,42.1
"331",2017-07-01 10:37:00,903.71,42.1
"332",2017-07-01 10:52:00,903.711,42.1
"333",2017-07-01 11:07:00,903.712,42.1
"334",2017-07-01 11:22:00,903.712,42.1
"335",2017-07-01 11:37:00,903.711,42.1
"336",2017-07-01 11:52:00,903.712,42.1
"337",2017-07-01 12:07:00,903.714,42.1
"338",2017-07-01 12:22:00,903.712,42.1
"339",2017-07-01 12:37:00,903.712,42.1
"340",2017-07-01 12:52:00,903.709,42.1
"341",2017-07-01 13:07:00,903.71,42.1
"342",2017-07-01 13:22:00,903.712,42.1
"343",2017-07-01 13:37:00,903.709,42.1
"344",2017-07-01 13:52:00,903.711,42.1
"345",2017-07-01 14:07:00,903.71,42.1
"346",2017-07-01 14:22:00,903.709,42.1
"347",2017-07-01 14:37:00,903.714,42.1
"348",2017-07-01 14:52:00,903.712,42.1
"349",2017-07-01 15:07:00,903.712,42.1
"350",2017-07-01 15:22:00,903.711,42.1
"351",2017-07-01 15:37:00,903.707,42.1
"352",2017-07-01 15:52:00,903.709,42.1
"353",2017-07-01 16:07:00,903.71,42.1
"354",2017-07-01 16:22:00,903.71,42.1
"355",2017-07-01 16:37:00,903.708,42.1
"356",2017-07-01 16:52:00,903.71,42.1
"357",2017-07-01 17:07:00,903.708,42.1
"358",2017-07-01 17:22:00,903.709,42.1
"359",2017-07-01 17:37:00,903.71,42.1
"360",2017-07-01 17:52:00,903.71,42.1
"361",2017-07-01 18:07:00,903.71,42.1
"362",2017-07-01 18:22:00,903.711,42.1
"363",2017-07-01 18:37:00,903.709,42.1
"364",2017-07-01 18:52:00,903.713,42.1
"365",2017-07-01 19:07:00,903.713,42.1
"366",2017-07-01 19:22:00,903.714,42.1
"367",2017-07-01 19:37:00,903.715,42.1
"368",2017-07-01 19:52:00,903.716,42.1
"369",2017-07-01 20:07:00,903.718,42.1
"370",2017-07-01 20:22:00,903.719,42.1
"371",2017-07-01 20:37:00,903.719,42.1
"372",2017-07-01 20:52:00,903.72,42.1
"373",2017-07-01 21:07:00,903.719,42.1
"374",2017-07-01 21:22:00,903.721,42.1
"375",2017-07-01 21:37:00,903.724,42.1
"376",2017-07-01 21:52:00,903.721,42.1
"377",2017-07-01 22:07:00,903.722,42.1
"378",2017-07-01 22:22:00,903.722,42.1
"379",2017-07-01 22:37:00,903.721,42.1
"380",2017-07-01 22:52:00,903.723,42.1
"381",2017-07-01 23:07:00,903.721,42.1
"382",2017-07-01 23:22:00,903.722,42.1
"383",2017-07-01 23:37:00,903.724,42.1
"384",2017-07-01 23:52:00,903.724,42.1
"385",2017-07-02 00:07:00,903.722,42.1
"386",2017-07-02 00:22:00,903.724,42.1
"387",2017-07-02 00:37:00,903.724,42.1
"388",2017-07-02 00:52:00,903.725,42.1
"389",2017-07-02 01:07:00,903.727,42.1
"390",2017-07-02 01:22:00,903.726,42.1
"391",2017-07-02 01:37:00,903.727,42.1
"392",2017-07-02 01:52:00,903.726,42.1
"393",2017-07-02 02:07:00,903.726,42.1
"394",2017-07-02 02:22:00,903.729,42.1
"395",2017-07-02 02:37:00,903.729,42.1
"396",2017-07-02 02:52:00,903.729,42.1
"397",2017-07-02 03:07:00,903.728,42.4266666666667
"398",2017-07-02 03:22:00,903.729,42.8
"399",2017-07-02 03:37:00,903.729,42.8
"400",2017-07-02 03:52:00,903.728,42.8
"401",2017-07-02 04:07:00,903.729,42.8466666666667
"402",2017-07-02 04:22:00,903.73,42.9466666666667
"403",2017-07-02 04:37:00,903.729,43.0466666666667
"404",2017-07-02 04:52:00,903.73,43.1933333333333
"405",2017-07-02 05:07:00,903.729,43.3466666666667
"406",2017-07-02 05:22:00,903.73,43.4466666666667
"407",2017-07-02 05:37:00,903.728,43.5466666666667
"408",2017-07-02 05:52:00,903.728,43.6466666666667
"409",2017-07-02 06:07:00,903.725,43.7933333333333
"410",2017-07-02 06:22:00,903.726,43.9466666666667
"411",2017-07-02 06:37:00,903.725,44.0466666666667
"412",2017-07-02 06:52:00,903.723,44.1466666666667
"413",2017-07-02 07:07:00,903.724,44.2466666666667
"414",2017-07-02 07:22:00,903.723,44.3933333333333
"415",2017-07-02 07:37:00,903.721,44.5466666666667
"416",2017-07-02 07:52:00,903.72,44.6466666666667
"417",2017-07-02 08:07:00,903.718,44.7466666666667
"418",2017-07-02 08:22:00,903.716,44.8
"419",2017-07-02 08:37:00,903.717,44.8
"420",2017-07-02 08:52:00,903.716,45.1266666666667
"421",2017-07-02 09:07:00,903.715,45.5
"422",2017-07-02 09:22:00,903.716,45.5
"423",2017-07-02 09:37:00,903.716,45.5
"424",2017-07-02 09:52:00,903.716,45.5
"425",2017-07-02 10:07:00,903.716,45.8266666666667
"426",2017-07-02 10:22:00,903.714,46.2
"427",2017-07-02 10:37:00,903.716,46.2
"428",2017-07-02 10:52:00,903.716,46.2
"429",2017-07-02 11:07:00,903.714,46.2
"430",2017-07-02 11:22:00,903.716,46.2
"431",2017-07-02 11:37:00,903.715,46.2
"432",2017-07-02 11:52:00,903.713,46.2
"433",2017-07-02 12:07:00,903.711,46.2
"434",2017-07-02 12:22:00,903.712,46.2
"435",2017-07-02 12:37:00,903.709,46.2
"436",2017-07-02 12:52:00,903.711,46.2
"437",2017-07-02 13:07:00,903.71,46.2
"438",2017-07-02 13:22:00,903.713,46.2
"439",2017-07-02 13:37:00,903.712,46.2
"440",2017-07-02 13:52:00,903.712,46.2
"441",2017-07-02 14:07:00,903.711,46.2
"442",2017-07-02 14:22:00,903.71,46.2
"443",2017-07-02 14:37:00,903.71,46.2
"444",2017-07-02 14:52:00,903.712,46.2
"445",2017-07-02 15:07:00,903.707,45.8733333333333
"446",2017-07-02 15:22:00,903.708,45.5
"447",2017-07-02 15:37:00,903.708,45.5
"448",2017-07-02 15:52:00,903.708,45.5
"449",2017-07-02 16:07:00,903.704,45.5
"450",2017-07-02 16:22:00,903.706,45.5
"451",2017-07-02 16:37:00,903.705,45.5
"452",2017-07-02 16:52:00,903.703,45.1733333333333
"453",2017-07-02 17:07:00,903.703,44.8
"454",2017-07-02 17:22:00,903.702,44.8
"455",2017-07-02 17:37:00,903.699,44.8
"456",2017-07-02 17:52:00,903.7,44.8
"457",2017-07-02 18:07:00,903.698,44.8
"458",2017-07-02 18:22:00,903.7,44.8
"459",2017-07-02 18:37:00,903.698,44.8
"460",2017-07-02 18:52:00,903.7,44.8
"461",2017-07-02 19:07:00,903.698,44.4733333333333
"462",2017-07-02 19:22:00,903.699,44.1
"463",2017-07-02 19:37:00,903.701,44.1
"464",2017-07-02 19:52:00,903.702,44.1
"465",2017-07-02 20:07:00,903.703,44.1
"466",2017-07-02 20:22:00,903.703,44.1
"467",2017-07-02 20:37:00,903.703,44.1
"468",2017-07-02 20:52:00,903.703,43.82
"469",2017-07-02 21:07:00,903.702,43.5
"470",2017-07-02 21:22:00,903.702,43.5
"471",2017-07-02 21:37:00,903.702,43.5
"472",2017-07-02 21:52:00,903.702,43.1733333333333
"473",2017-07-02 22:07:00,903.703,42.7566666666667
"474",2017-07-02 22:22:00,903.701,42.6638095238095
"475",2017-07-02 22:37:00,903.702,42.5709523809524
"476",2017-07-02 22:52:00,903.701,42.4780952380952
"477",2017-07-02 23:07:00,903.699,42.3852380952381
"478",2017-07-02 23:22:00,903.698,42.292380952381
"479",2017-07-02 23:37:00,903.698,42.1995238095238
"480",2017-07-02 23:52:00,903.698,42.1066666666667
"481",2017-07-03 00:07:00,903.699,42.0138095238095
"482",2017-07-03 00:22:00,903.699,41.9209523809524
"483",2017-07-03 00:37:00,903.698,41.8280952380952
"484",2017-07-03 00:52:00,903.698,41.7352380952381
"485",2017-07-03 01:07:00,903.698,41.642380952381
"486",2017-07-03 01:22:00,903.699,41.5495238095238
"487",2017-07-03 01:37:00,903.7,41.5
"488",2017-07-03 01:52:00,903.7,41.5
"489",2017-07-03 02:07:00,903.702,41.4533333333333
"490",2017-07-03 02:22:00,903.701,41.3533333333333
"491",2017-07-03 02:37:00,903.703,41.2533333333333
"492",2017-07-03 02:52:00,903.703,41.2
"493",2017-07-03 03:07:00,903.703,41.1533333333333
"494",2017-07-03 03:22:00,903.702,41.0533333333333
"495",2017-07-03 03:37:00,903.703,40.9533333333333
"496",2017-07-03 03:52:00,903.705,40.8533333333333
"497",2017-07-03 04:07:00,903.705,40.8
"498",2017-07-03 04:22:00,903.704,40.7533333333333
"499",2017-07-03 04:37:00,903.707,40.6533333333333
"500",2017-07-03 04:52:00,903.704,40.5533333333333
"501",2017-07-03 05:07:00,903.707,40.5
"502",2017-07-03 05:22:00,903.709,40.4533333333333
"503",2017-07-03 05:37:00,903.708,40.3533333333333
"504",2017-07-03 05:52:00,903.706,40.2533333333333
"505",2017-07-03 06:07:00,903.706,40.2
"506",2017-07-03 06:22:00,903.705,40.1533333333333
"507",2017-07-03 06:37:00,903.704,40.0533333333333
"508",2017-07-03 06:52:00,903.704,39.9533333333333
"509",2017-07-03 07:07:00,903.703,39.8533333333333
"510",2017-07-03 07:22:00,903.705,39.8
"511",2017-07-03 07:37:00,903.704,39.7533333333333
"512",2017-07-03 07:52:00,903.703,39.6533333333333
"513",2017-07-03 08:07:00,903.703,39.5533333333333
"514",2017-07-03 08:22:00,903.703,39.5
"515",2017-07-03 08:37:00,903.703,39.5
"516",2017-07-03 08:52:00,903.702,39.5
"517",2017-07-03 09:07:00,903.702,39.5
"518",2017-07-03 09:22:00,903.702,39.5
"519",2017-07-03 09:37:00,903.704,39.5
"520",2017-07-03 09:52:00,903.704,39.5
"521",2017-07-03 10:07:00,903.703,39.5
"522",2017-07-03 10:22:00,903.706,39.5
"523",2017-07-03 10:37:00,903.707,39.5
"524",2017-07-03 10:52:00,903.706,39.5
"525",2017-07-03 11:07:00,903.707,39.5
"526",2017-07-03 11:22:00,903.707,39.5
"527",2017-07-03 11:37:00,903.708,39.5
"528",2017-07-03 11:52:00,903.707,39.5
"529",2017-07-03 12:07:00,903.708,39.5
"530",2017-07-03 12:22:00,903.709,39.5
"531",2017-07-03 12:37:00,903.71,39.5
"532",2017-07-03 12:52:00,903.71,39.5
"533",2017-07-03 13:07:00,903.706,39.5
"534",2017-07-03 13:22:00,903.708,39.5
"535",2017-07-03 13:37:00,903.708,39.5
"536",2017-07-03 13:52:00,903.707,39.5
"537",2017-07-03 14:07:00,903.705,39.8266666666667
"538",2017-07-03 14:22:00,903.701,40.2
"539",2017-07-03 14:37:00,903.7,40.2
"540",2017-07-03 14:52:00,903.699,40.2
"541",2017-07-03 15:07:00,903.7,40.2
"542",2017-07-03 15:22:00,903.697,40.2
"543",2017-07-03 15:37:00,903.696,40.2
"544",2017-07-03 15:52:00,903.696,40.2
"545",2017-07-03 16:07:00,903.693,40.2
"546",2017-07-03 16:22:00,903.694,40.48
"547",2017-07-03 16:37:00,903.694,40.8
"548",2017-07-03 16:52:00,903.695,40.8
"549",2017-07-03 17:07:00,903.693,40.8
"550",2017-07-03 17:22:00,903.69,40.8
"551",2017-07-03 17:37:00,903.692,40.8
"552",2017-07-03 17:52:00,903.691,40.8
"553",2017-07-03 18:07:00,903.692,41.1266666666667
"554",2017-07-03 18:22:00,903.691,41.5
"555",2017-07-03 18:37:00,903.692,41.5
"556",2017-07-03 18:52:00,903.694,41.5
"557",2017-07-03 19:07:00,903.695,41.5
"558",2017-07-03 19:22:00,903.698,41.5
"559",2017-07-03 19:37:00,903.697,41.5
"560",2017-07-03 19:52:00,903.697,41.5
"561",2017-07-03 20:07:00,903.697,41.4883333333333
"562",2017-07-03 20:22:00,903.7,41.4633333333333
"563",2017-07-03 20:37:00,903.696,41.4383333333333
"564",2017-07-03 20:52:00,903.699,41.4133333333333
